commence_time,bookmaker,last_update,home_team,away_team,market,description,point,Over Price,Under Price,Over %,Under %,No-Vig Over %,No-Vig Under %,True Point,Average Line,Average Over %,Average Under %,Average No-Vig Over %,Average No-Vig Under %,Percent Difference,Max No-Vig %,Bet Tag,Projection,Projection vs Point,% Edge,Correlates,Max No-Vig Diff,Adjusted % Edge,Prop Type,Player Image,Game Start Time,Fav,Spread,O/U,Game Short Title,Scheduled At,Match Progress,Venue Name,Venue Type,Broadcasts,Max No-Vig % Price,True Price,Date,True Point Average Line,Bookmaker Logo
2026-06-25T16:36:00Z,hardrockbet,2026-06-25T19:08:02Z,Pittsburgh Pirates,Seattle Mariners,batter_doubles,Julio Rodriguez,0.5,1200,-5000,7.69,98.04,7.28,92.72,0.5,0.5,7.18,97.41,6.86,93.14,-4.9,93.14,Under,0.5,0,50,No,-4.90,93.14,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-1358,-1358,,0.0686,
2026-06-25T16:36:00Z,hardrockbet,2026-06-25T19:08:02Z,Pittsburgh Pirates,Seattle Mariners,batter_hits,Julio Rodriguez,1.5,275,-450,26.67,81.82,24.58,75.42,1.5,1.5,26.09,82.03,24.12,75.88,-5.94,75.88,Under,1.5,0,50,No,-5.94,75.88,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-315,-315,,0.7236,
2026-06-25T16:36:00Z,hardrockbet,2026-06-25T19:08:02Z,Pittsburgh Pirates,Seattle Mariners,batter_hits_runs_rbis,Julio Rodriguez,1.5,260,-375,27.78,78.95,26.03,73.97,1.5,1.5,27.05,79.47,25.39,74.61,-4.34,74.61,Under,1.5,0,50,No,-4.34,74.61,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-294,-294,,0.7617,
2026-06-25T16:36:00Z,hardrockbet,2026-06-25T19:08:02Z,Pittsburgh Pirates,Seattle Mariners,batter_home_runs,Julio Rodriguez,0.5,1400,,6.67,,,,0.5,0.5,11.85,94.32,11.12,88.88,,88.88,Under,0.5,0,50,No,,88.88,Non-Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-799,-799,,0.1112,
2026-06-25T16:36:00Z,hardrockbet,2026-06-25T19:09:06Z,Pittsburgh Pirates,Seattle Mariners,batter_rbis,Julio Rodriguez,0.5,1100,-5000,8.33,98.04,7.83,92.17,0.5,0.5,8.33,98.04,7.83,92.17,-5.87,92.17,Under,0.5,0,50,No,-5.87,92.17,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-1177,-1177,,0.0783,
2026-06-25T16:36:00Z,hardrockbet,2026-06-25T19:08:02Z,Pittsburgh Pirates,Seattle Mariners,batter_runs_scored,Julio Rodriguez,0.5,700,-1800,12.5,94.74,11.66,88.34,0.5,0.5,12.91,93.8,12.11,87.89,-6.85,87.89,Under,0.5,0,50,No,-6.85,87.89,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-726,-726,,0.1211,
2026-06-25T16:36:00Z,hardrockbet,2026-06-25T19:08:02Z,Pittsburgh Pirates,Seattle Mariners,batter_singles,Julio Rodriguez,1.5,450,-900,18.18,90,16.81,83.19,1.5,1.5,18.18,88.75,17,83,-7,83,Under,1.5,0,50,No,-7.00,83,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-488,-488,,0.51,
2026-06-25T16:36:00Z,hardrockbet,2026-06-25T19:08:02Z,Pittsburgh Pirates,Seattle Mariners,batter_total_bases,Julio Rodriguez,1.5,275,-450,26.67,81.82,24.58,75.42,1.5,1.5,31.09,76.76,28.85,71.15,-10.67,71.15,Under,1.5,0,50,No,-10.67,71.15,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-247,-247,,0.8655,
2026-06-25T16:36:00Z,hardrockbet,2026-06-25T19:08:02Z,Pittsburgh Pirates,Seattle Mariners,batter_walks,Julio Rodriguez,0.5,650,-1600,13.33,94.12,12.41,87.59,0.5,0.5,13.33,94.12,12.41,87.59,-6.53,87.59,Under,0.5,0,50,No,-6.53,87.59,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-706,-706,,0.1241,
2026-06-25T16:36:00Z,hardrockbet_oh,2026-06-25T19:08:34Z,Pittsburgh Pirates,Seattle Mariners,batter_doubles,Julio Rodriguez,0.5,1400,-3000,6.67,96.77,6.44,93.56,0.5,0.5,7.18,97.41,6.86,93.14,-3.63,93.14,Under,0.5,0,50,No,-3.63,93.14,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-1358,-1358,,0.0686,
2026-06-25T16:36:00Z,hardrockbet_oh,2026-06-25T19:08:34Z,Pittsburgh Pirates,Seattle Mariners,batter_doubles,Josh Naylor,0.5,2500,-7000,3.85,98.59,3.75,96.25,0.5,0.5,3.85,98.59,3.75,96.25,-2.34,96.25,Under,0.5,0,50,No,-2.34,96.25,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-2567,-2567,,0.0375,
2026-06-25T16:36:00Z,hardrockbet_oh,2026-06-25T19:08:34Z,Pittsburgh Pirates,Seattle Mariners,batter_hits,Julio Rodriguez,1.5,260,-425,27.78,80.95,25.55,74.45,1.5,1.5,26.09,82.03,24.12,75.88,-5.07,75.88,Under,1.5,0,50,No,-5.07,75.88,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-315,-315,,0.7236,
2026-06-25T16:36:00Z,hardrockbet_oh,2026-06-25T19:08:34Z,Pittsburgh Pirates,Seattle Mariners,batter_hits,Josh Naylor,1.5,450,-850,18.18,89.47,16.89,83.11,1.5,1.5,18.18,89.47,16.89,83.11,-6.36,83.11,Under,1.5,0,50,No,-6.36,83.11,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-492,-492,,0.5067,
2026-06-25T16:36:00Z,hardrockbet_oh,2026-06-25T19:08:34Z,Pittsburgh Pirates,Seattle Mariners,batter_home_runs,Julio Rodriguez,0.5,1600,,5.88,,,,0.5,0.5,11.85,94.32,11.12,88.88,,88.88,Under,0.5,0,50,No,,88.88,Non-Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-799,-799,,0.1112,
2026-06-25T16:36:00Z,hardrockbet_oh,2026-06-25T19:08:34Z,Pittsburgh Pirates,Seattle Mariners,batter_home_runs,Josh Naylor,0.5,7500,,1.32,,,,0.5,,,,,,,,,0.5,0,50,,,,Non-Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,,,,0.0132,
2026-06-25T16:36:00Z,hardrockbet_oh,2026-06-25T19:08:34Z,Pittsburgh Pirates,Seattle Mariners,batter_rbis,Josh Naylor,0.5,800,-1500,11.11,93.75,10.6,89.4,0.5,0.5,11.11,93.75,10.6,89.4,-4.35,89.4,Under,0.5,0,50,No,-4.35,89.4,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-843,-843,,0.106,
2026-06-25T16:36:00Z,hardrockbet_oh,2026-06-25T19:08:34Z,Pittsburgh Pirates,Seattle Mariners,batter_runs_scored,Julio Rodriguez,0.5,650,-1300,13.33,92.86,12.56,87.44,0.5,0.5,12.91,93.8,12.11,87.89,-4.97,87.89,Under,0.5,0,50,No,-4.97,87.89,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-726,-726,,0.1211,
2026-06-25T16:36:00Z,hardrockbet_oh,2026-06-25T19:08:34Z,Pittsburgh Pirates,Seattle Mariners,batter_singles,Julio Rodriguez,1.5,450,-700,18.18,87.5,17.2,82.8,1.5,1.5,18.18,88.75,17,83,-4.5,83,Under,1.5,0,50,No,-4.50,83,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-488,-488,,0.51,
2026-06-25T16:36:00Z,hardrockbet_oh,2026-06-25T19:08:34Z,Pittsburgh Pirates,Seattle Mariners,batter_singles,Josh Naylor,1.5,600,-1100,14.29,91.67,13.48,86.52,1.5,1.5,14.29,91.67,13.48,86.52,-5.15,86.52,Under,1.5,0,50,No,-5.15,86.52,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-642,-642,,0.4044,
2026-06-25T16:36:00Z,hardrockbet_oh,2026-06-25T19:08:34Z,Pittsburgh Pirates,Seattle Mariners,batter_total_bases,Julio Rodriguez,1.5,260,-425,27.78,80.95,25.55,74.45,1.5,1.5,31.09,76.76,28.85,71.15,-9.8,71.15,Under,1.5,0,50,No,-9.80,71.15,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-247,-247,,0.8655,
2026-06-25T16:36:00Z,hardrockbet_oh,2026-06-25T19:08:34Z,Pittsburgh Pirates,Seattle Mariners,batter_total_bases,Josh Naylor,1.5,450,-850,18.18,89.47,16.89,83.11,1.5,1.5,31.61,75.72,29.49,70.51,-18.96,70.51,Under,1.5,0,50,No,-18.96,70.51,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-239,-239,,0.8847,
2026-06-25T16:36:00Z,williamhill_us,2026-06-25T19:09:01Z,Pittsburgh Pirates,Seattle Mariners,batter_home_runs,Julio Rodriguez,0.5,2000,,4.76,,,,0.5,0.5,11.85,94.32,11.12,88.88,,88.88,Under,0.5,0,50,No,,88.88,Non-Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-799,-799,,0.1112,
2026-06-25T16:36:00Z,espnbet,2026-06-25T19:08:41Z,Pittsburgh Pirates,Seattle Mariners,batter_hits,Julio Rodriguez,1.5,320,-500,23.81,83.33,22.22,77.78,1.5,1.5,26.09,82.03,24.12,75.88,-7.45,75.88,Under,1.5,0,50,No,-7.45,75.88,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-315,-315,,0.7236,
2026-06-25T16:36:00Z,espnbet,2026-06-25T19:05:20Z,Pittsburgh Pirates,Seattle Mariners,batter_hits_runs_rbis,Julio Rodriguez,1.5,280,-400,26.32,80,24.75,75.25,1.5,1.5,27.05,79.47,25.39,74.61,-5.39,74.61,Under,1.5,0,50,No,-5.39,74.61,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-294,-294,,0.7617,
2026-06-25T16:36:00Z,espnbet,2026-06-25T19:05:20Z,Pittsburgh Pirates,Seattle Mariners,batter_hits_runs_rbis,Cal Raleigh,1.5,340,-550,22.73,84.62,21.17,78.83,1.5,1.5,22.73,84.62,21.17,78.83,-5.79,78.83,Under,1.5,0,50,No,-5.79,78.83,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-372,-372,,0.6351,
2026-06-25T16:36:00Z,espnbet,2026-06-25T19:05:20Z,Pittsburgh Pirates,Seattle Mariners,batter_hits_runs_rbis,J.P. Crawford,2.5,300,-450,25,81.82,23.4,76.6,2.5,2.5,25,81.82,23.4,76.6,-5.22,76.6,Under,2.5,0,50,No,-5.22,76.6,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-327,-327,,1.17,
2026-06-25T16:36:00Z,espnbet,2026-06-25T19:08:41Z,Pittsburgh Pirates,Seattle Mariners,batter_home_runs,Julio Rodriguez,0.5,1600,-20000,5.88,99.5,5.58,94.42,0.5,0.5,11.85,94.32,11.12,88.88,-10.62,88.88,Under,0.5,0,50,No,-10.62,88.88,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-799,-799,,0.1112,
2026-06-25T16:36:00Z,espnbet,2026-06-25T19:08:41Z,Pittsburgh Pirates,Seattle Mariners,batter_total_bases,Julio Rodriguez,1.5,320,-500,23.81,83.33,22.22,77.78,1.5,1.5,31.09,76.76,28.85,71.15,-12.18,71.15,Under,1.5,0,50,No,-12.18,71.15,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-247,-247,,0.8655,
2026-06-25T16:36:00Z,prophetx,2026-06-25T19:08:39Z,Pittsburgh Pirates,Seattle Mariners,batter_hits,Julio Rodriguez,1.5,235,,29.85,,,,1.5,1.5,26.09,82.03,24.12,75.88,,75.88,Under,1.5,0,50,No,25.88,75.88,Non-Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-315,-315,,0.7236,
2026-06-25T16:36:00Z,prophetx,2026-06-25T19:02:28Z,Pittsburgh Pirates,Seattle Mariners,batter_hits_runs_rbis,Ryan O'Hearn,1.5,,4900,,2,,,1.5,,,,,,,,,1.5,0,50,,,,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,,,,,
2026-06-25T16:36:00Z,prophetx,2026-06-25T19:02:28Z,Pittsburgh Pirates,Seattle Mariners,batter_hits_runs_rbis,Bryan Reynolds,1.5,,4900,,2,,,1.5,,,,,,,,,1.5,0,50,,,,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,,,,,
2026-06-25T16:36:00Z,prophetx,2026-06-25T19:08:39Z,Pittsburgh Pirates,Seattle Mariners,batter_home_runs,Julio Rodriguez,0.5,1200,,7.69,,,,0.5,0.5,11.85,94.32,11.12,88.88,,88.88,Under,0.5,0,50,No,38.88,88.88,Non-Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-799,-799,,0.1112,
2026-06-25T16:36:00Z,prophetx,2026-06-25T19:02:28Z,Pittsburgh Pirates,Seattle Mariners,batter_total_bases,Ryan O'Hearn,0.5,,4900,,2,,,0.5,1.5,40,67,37.38,62.62,,62.62,Under,1.5,1,50,No,-14.10,35.9,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-168,-56,,1.1214,
2026-06-25T16:36:00Z,prophetx,2026-06-25T19:12:18Z,Pittsburgh Pirates,Seattle Mariners,pitcher_strikeouts,Bryce Miller,5.5,,-102,,50.5,,,5.5,5.5,50.74,56.33,47.39,52.61,,52.61,Under,5.5,0,50,No,2.61,52.61,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-111,-111,,5.2129,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,batter_home_runs,Brandon Lowe,0.5,353,-561,22.08,84.87,20.64,79.36,0.5,0.5,22.08,84.87,20.64,79.36,-5.51,79.36,Under,0.5,0,50,No,-5.51,79.36,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-384,-384,,0.2064,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,batter_home_runs,Cal Raleigh,0.5,247,-358,28.82,78.17,26.94,73.06,0.5,0.5,28.82,78.17,26.94,73.06,-5.11,73.06,Under,0.5,0,50,No,-5.11,73.06,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-271,-271,,0.2694,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,batter_home_runs,Julio Rodriguez,0.5,461,-821,17.83,89.14,16.66,83.34,0.5,0.5,11.85,94.32,11.12,88.88,-0.26,88.88,Under,0.5,0,50,No,-0.26,88.88,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-799,-799,,0.1112,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,batter_home_runs,Luke Raley,0.5,479,-872,17.27,89.71,16.14,83.86,0.5,0.5,17.27,89.71,16.14,83.86,-5.85,83.86,Under,0.5,0,50,No,-5.85,83.86,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-520,-520,,0.1614,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,batter_total_bases,Cole Young,0.5,-189,141,65.4,41.49,61.18,38.82,0.5,0.5,65.4,41.49,61.18,38.82,-4.22,61.18,Over,0.5,0,50,No,-4.22,61.18,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-158,-158,,0.6118,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,batter_total_bases,J.P. Crawford,0.5,-199,148,66.56,40.32,62.27,37.73,0.5,0.5,66.56,40.32,62.27,37.73,-4.29,62.27,Over,0.5,0,50,No,-4.29,62.27,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-165,-165,,0.6227,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,batter_total_bases,Randy Arozarena,0.5,-187,139,65.16,41.84,60.9,39.1,0.5,0.5,65.16,41.84,60.9,39.1,-4.26,60.9,Over,0.5,0,50,No,-4.26,60.9,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-156,-156,,0.609,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,batter_total_bases,Ryan O'Hearn,1.5,150,-203,40,67,37.38,62.62,1.5,1.5,40,67,37.38,62.62,-4.38,62.62,Under,1.5,0,50,No,-4.38,62.62,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-168,-168,,1.1214,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,batter_total_bases,Brandon Lowe,1.5,136,-183,42.37,64.66,39.59,60.41,1.5,1.5,42.37,64.66,39.59,60.41,-4.25,60.41,Under,1.5,0,50,No,-4.25,60.41,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-153,-153,,1.1877,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,batter_total_bases,Colt Emerson,0.5,-132,-101,56.9,50.25,53.1,46.9,0.5,0.5,56.9,50.25,53.1,46.9,-3.8,53.1,Over,0.5,0,50,No,-3.80,53.1,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-113,-113,,0.531,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,batter_total_bases,Josh Naylor,1.5,122,-163,45.05,61.98,42.09,57.91,1.5,1.5,31.61,75.72,29.49,70.51,8.53,70.51,Under,1.5,0,50,No,8.53,70.51,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-239,-239,,0.8847,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,batter_total_bases,Cal Raleigh,1.5,120,-159,45.45,61.39,42.54,57.46,1.5,1.5,45.45,61.39,42.54,57.46,-3.93,57.46,Under,1.5,0,50,No,-3.93,57.46,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-135,-135,,1.2762,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,batter_total_bases,Jake Mangum,1.5,132,-176,43.1,63.77,40.33,59.67,1.5,1.5,43.1,63.77,40.33,59.67,-4.1,59.67,Under,1.5,0,50,No,-4.10,59.67,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-148,-148,,1.2099,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,batter_total_bases,Bryan Reynolds,1.5,128,-171,43.86,63.1,41.01,58.99,1.5,1.5,43.86,63.1,41.01,58.99,-4.11,58.99,Under,1.5,0,50,No,-4.11,58.99,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-144,-144,,1.2303,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,batter_total_bases,Jared Triolo,0.5,-122,-108,54.95,51.92,51.42,48.58,0.5,0.5,54.95,51.92,51.42,48.58,-3.53,51.42,Over,0.5,0,50,No,-3.53,51.42,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-106,-106,,0.5142,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,batter_total_bases,Luke Raley,0.5,-128,-104,56.14,50.98,52.41,47.59,0.5,0.5,56.14,50.98,52.41,47.59,-3.73,52.41,Over,0.5,0,50,No,-3.73,52.41,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-110,-110,,0.5241,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,batter_total_bases,Julio Rodriguez,1.5,117,-156,46.08,60.94,43.06,56.94,1.5,1.5,31.09,76.76,28.85,71.15,10.21,71.15,Under,1.5,0,50,No,10.21,71.15,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-247,-247,,0.8655,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,batter_total_bases,Henry Davis,0.5,-104,-128,50.98,56.14,47.59,52.41,0.5,0.5,50.98,56.14,47.59,52.41,-3.73,52.41,Under,0.5,0,50,No,-3.73,52.41,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-110,-110,,0.4759,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,batter_total_bases,Nick Gonzales,1.5,152,-205,39.68,67.21,37.12,62.88,1.5,1.5,39.68,67.21,37.12,62.88,-4.33,62.88,Under,1.5,0,50,No,-4.33,62.88,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-169,-169,,1.1136,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,batter_total_bases,Tyler Callihan,0.5,-126,-105,55.75,51.22,52.12,47.88,0.5,0.5,55.75,51.22,52.12,47.88,-3.63,52.12,Over,0.5,0,50,No,-3.63,52.12,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-109,-109,,0.5212,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,batter_total_bases,Esmerlyn Valdez,0.5,-130,-102,56.52,50.5,52.82,47.18,0.5,0.5,56.52,50.5,52.82,47.18,-3.7,52.82,Over,0.5,0,50,No,-3.70,52.82,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-112,-112,,0.5282,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,batter_total_bases,Mitch Garver,0.5,-103,-128,50.74,56.14,47.47,52.53,0.5,0.5,50.74,56.14,47.47,52.53,-3.61,52.53,Under,0.5,0,50,No,-3.61,52.53,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-111,-111,,0.4747,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,pitcher_earned_runs,Bubba Chandler,2.5,106,-140,48.54,58.33,45.42,54.58,2.5,2.5,48.54,58.33,45.42,54.58,-3.75,54.58,Under,2.5,0,50,No,-3.75,54.58,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-120,-120,,2.271,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,pitcher_earned_runs,Bryce Miller,1.5,-169,127,62.83,44.05,58.78,41.22,1.5,1.5,62.83,44.05,58.78,41.22,-4.05,58.78,Over,1.5,0,50,No,-4.05,58.78,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-143,-143,,1.7634,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,pitcher_hits_allowed,Bubba Chandler,4.5,-119,-111,54.34,52.61,50.81,49.19,4.5,4.5,54.34,52.61,50.81,49.19,-3.53,50.81,Over,4.5,0,50,No,-3.53,50.81,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-103,-103,,4.5729,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,pitcher_hits_allowed,Bryce Miller,4.5,-140,106,58.33,48.54,54.58,45.42,4.5,4.5,58.33,48.54,54.58,45.42,-3.75,54.58,Over,4.5,0,50,No,-3.75,54.58,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-120,-120,,4.9122,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,pitcher_outs,Bubba Chandler,15.5,118,-156,45.87,60.94,42.95,57.05,15.5,15.5,45.87,60.94,42.95,57.05,-3.89,57.05,Under,15.5,0,50,No,-3.89,57.05,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-133,-133,,13.3145,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,pitcher_outs,Bryce Miller,17.5,-129,-102,56.33,50.5,52.73,47.27,17.5,17.5,56.33,50.5,52.73,47.27,-3.6,52.73,Over,17.5,0,50,No,-3.60,52.73,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-112,-112,,18.4555,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,pitcher_strikeouts,Bubba Chandler,4.5,-189,140,65.4,41.67,61.08,38.92,4.5,4.5,65.4,41.67,61.08,38.92,-4.32,61.08,Over,4.5,0,50,No,-4.32,61.08,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-157,-157,,5.4972,
2026-06-25T16:36:00Z,pinnacle,2026-06-25T19:13:38Z,Pittsburgh Pirates,Seattle Mariners,pitcher_strikeouts,Bryce Miller,5.5,-103,-129,50.74,56.33,47.39,52.61,5.5,5.5,50.74,56.33,47.39,52.61,-3.72,52.61,Under,5.5,0,50,No,-3.72,52.61,Standard,https://www.freeiconspng.com/img/1934,,,,8.3,,,,,,,-111,-111,,5.2129,
2026-06-25T19:46:00Z,fanduel,2026-06-25T19:13:41Z,San Francisco Giants,Athletics,batter_stolen_bases,Henry Bolte,0.5,310,,24.39,,,,0.5,0.5,21.72,84.73,20.38,79.62,,79.62,Under,0.5,0,50,No,,79.62,Non-Standard,https://www.freeiconspng.com/img/1934,,,,8.2,Athletics @ Giants,2026-06-25T19:45:00Z,Thu 03:45pm,Oracle Park,outdoor,,-391,-391,6/25/2026,0.2038,https://www.nicepng.com/png/detail/51-519544_detroit-lions-fanduel-logo-png.png
2026-06-25T19:46:00Z,fanduel,2026-06-25T19:13:41Z,San Francisco Giants,Athletics,batter_stolen_bases,Jonah Cox,0.5,400,,20,,,,0.5,0.5,20.18,86.89,18.82,81.19,,81.19,Under,0.5,0,50,No,,81.19,Non-Standard,https://www.freeiconspng.com/img/1934,2026-06-25T19:46:00Z,,,8.2,Athletics @ Giants,2026-06-25T19:45:00Z,Thu 03:45pm,Oracle Park,outdoor,,-432,-432,6/25/2026,0.1882,https://www.nicepng.com/png/detail/51-519544_detroit-lions-fanduel-logo-png.png
2026-06-25T19:46:00Z,fanduel,2026-06-25T19:13:41Z,San Francisco Giants,Athletics,batter_stolen_bases,Lawrence Butler,0.5,520,,16.13,,,,0.5,0.5,14.7,92.45,13.67,86.33,,86.33,Under,0.5,0,50,No,,86.33,Non-Standard,https://www.freeiconspng.com/img/1934,,,,8.2,Athletics @ Giants,2026-06-25T19:45:00Z,Thu 03:45pm,Oracle Park,outdoor,,-632,-632,6/25/2026,0.1367,https://www.nicepng.com/png/detail/51-519544_detroit-lions-fanduel-logo-png.png
